ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,"[47.0, 48.6]",,,,,,,,,,,,0.762453,,,,,,,,,,,,,,,b0d53ee0-4d33-4cc1-b530-152c4441c835,1098,,,"[42.3, 49.4]",3754041,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ashley Westwood,3583.0,Right Center Midfield,57,Aston Villa,59,"['70b3d172-15aa-42c0-bb5e-eadbfa07ea94', '8eb3d28e-de88-41af-9d18-f64f02b0ba24']",50,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:22:50.461,Carry,
,,,"[55.5, 73.0]",,,,,,,,,,,,0.489127,,,,,,,,,,,,,,,1b195971-93d4-48b5-93ef-45bb2d476520,1101,,,"[50.7, 72.8]",3754041,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordan Lyden,20951.0,Right Wing Back,57,Aston Villa,59,"['a01fcfa4-ab1b-45a7-8370-d1aed28d4cc4', 'f53b797d-8d62-49b9-947e-f5361803adce']",53,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:22:53.045,Carry,
,,,"[57.4, 59.4]",,,,,,,,,,,,1.695748,,,,,,,,,,,,,,,16831308-c000-47aa-9584-e07b47f28514,1104,,,"[56.3, 59.4]",3754041,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ashley Westwood,3583.0,Right Center Midfield,57,Aston Villa,59,"['6b2acfa6-868b-4b1b-afd3-4980e1784ae1', 'bf295e1b-0575-43b3-b966-063ede7f18ab']",54,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:22:54.833,Carry,
,,,"[84.5, 68.7]",,,,,,,,,,,,4.64467,,,,,,,,,,,,,,,40b1f0d5-75c5-434a-a1a4-96e52f131401,1107,,,"[65.4, 62.0]",3754041,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Scott Sinclair,11117.0,Right Center Forward,57,Aston Villa,59,"['0d3d58e4-18ef-4d8c-9c02-9573e8151437', '5f38a5c0-5d22-48c6-af04-700e807df8d7']",57,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:22:57.549,Carry,
,,,"[75.2, 77.1]",,,,,,,,,,,,0.577897,,,,,,,,,,,,,,,a98c9645-446d-4ddf-9b2d-3765f262a4f5,1110,,,"[75.2, 75.0]",3754041,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordan Lyden,20951.0,Right Wing Back,57,Aston Villa,59,"['304163e4-5d09-4942-b897-7a1a19b457a6', '576cc71f-b21e-40e3-893a-c8e2f87205ec']",3,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:23:03.449,Carry,
,,,"[76.5, 73.1]",,,,,,,,,,,,0.696453,,,,,,,,,,,,,,,df2f8272-afa7-4e93-98a6-834bc8ae8b0e,1115,,,"[76.5, 73.1]",3754041,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordan Lyden,20951.0,Right Wing Back,57,Aston Villa,59,"['3d58d47f-4607-4cf5-8295-428edaa975be', 'fd95b7ca-7533-473f-a3cd-e291355c641e']",5,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:23:05.970,Carry,
,,,"[89.4, 75.8]",,,,,,,,,,,,0.25717,,,,,,,,,,,,,,,57dc5740-8b9c-4e47-9efd-91789e1ddad9,1118,,,"[90.7, 76.1]",3754041,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Scott Sinclair,11117.0,Right Center Forward,57,Aston Villa,59,"['41ecb0b7-ac66-4383-9214-86ff2845aa51', '736e8027-604a-4c9c-98f7-9e874cdd0e7a']",7,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:23:07.421,Carry,
,,,"[81.6, 75.4]",,,,,,,,,,,,1.706934,,,,,,,,,,,,,,,f6c9e622-086a-4d22-97a3-637667a2c691,1121,,,"[81.6, 75.4]",3754041,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordan Lyden,20951.0,Right Wing Back,57,Aston Villa,59,"['278ec55b-3c2b-49cc-a61f-7cad8f2b971b', '48a15857-27f0-4d29-9fe1-ed43edcc1f56']",9,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:23:09.133,Carry,
,,,"[83.6, 64.6]",,,,,,,,,,,,0.016691,,,,,,,,,,,,,,,1200aee9-cc7b-48a6-b286-3b1685d93bdd,1124,,,"[83.3, 67.0]",3754041,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ashley Westwood,3583.0,Right Center Midfield,57,Aston Villa,59,"['76bde42f-7723-49d8-804f-9090440f3d18', 'abe347c0-ffe5-4e62-a191-5bbc5a425221']",12,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:23:12.013,Carry,
,,,"[64.1, 66.3]",,,,,,,,,,,,0.591887,,,,,,,,,,,,,,,c86cf352-a2e0-4466-b782-85a38679ad3e,1127,,,"[64.1, 66.3]",3754041,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Alberto Sánchez Moreno,5685.0,Center Defensive Midfield,57,Aston Villa,59,"['da50d4e1-c51d-484d-8604-600bda3cccdd', 'ebd1b39f-9937-4852-8a34-89a26efb5571']",13,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:23:13.495,Carry,
,,,"[69.4, 27.9]",,,,,,,,,,,,4.98233,,,,,,,,,,,,,,,3619f06f-d62c-48b1-a453-134f5d9faea0,1130,,,"[62.4, 32.3]",3754041,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin Toner,75899.0,Left Center Back,57,Aston Villa,59,"['4f8dc59a-ec31-4328-9be6-105d5e03f85f', '7dd5dcc0-170c-4855-9da1-64f89a0a2a42']",15,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:23:15.640,Carry,
,,,"[65.7, 48.1]",,,,,,,,,,,,1.564711,,,,,,,,,,,,,,,2696be77-bb89-4a38-aad3-53a707a0c866,1133,,,"[65.7, 48.1]",3754041,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Alberto Sánchez Moreno,5685.0,Center Defensive Midfield,57,Aston Villa,59,"['db35e46b-0b41-4740-af3d-e28152b38875', 'ef431d41-da30-4654-88ec-c3030c39b054']",22,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:23:22.000,Carry,
,,,"[68.8, 64.6]",,,,,,,,,,,,1.019862,,,,,,,,,,,,,,,7d49ead1-28e6-4d29-9942-3d4edc95cca0,1136,,,"[70.5, 61.3]",3754041,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ashley Westwood,3583.0,Right Center Midfield,57,Aston Villa,59,"['0ae4ebab-4d8b-4be4-9405-ff65676b4f3b', '9bac367e-327e-4cfe-920d-b42b1c93f548']",24,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:23:24.493,Carry,
,,,"[87.7, 60.9]",,,,,,,,,,,,4.122568,,,,,,,,,,,,,,,2cdb5f16-2aa3-4b29-80e4-dfdad90cba8f,1139,,,"[75.2, 56.9]",3754041,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Idrissa Gana Gueye,3436.0,Left Center Midfield,57,Aston Villa,59,"['c104ff89-77ad-47dd-924b-829f1194a405', 'f4006cb7-834a-4f1e-82c0-5453781313a5']",26,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:23:26.681,Carry,
,,,"[91.4, 73.7]",,,,,,,,,,,,0.63001,,,,,,,,,,,,,,,d8273672-c0aa-4b3f-a0ff-ba25b55dcaee,1142,,,"[91.0, 73.7]",3754041,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordan Lyden,20951.0,Right Wing Back,57,Aston Villa,59,"['c7c5a3a8-2700-4bd1-9558-4657bf752089', 'cf05e712-5c6c-4baf-9b9a-99dcca63add4']",32,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:23:32.206,Carry,
,,,"[77.9, 67.3]",,,,,,,,,,,,1.935706,,,,,,,,,,,,,,,69b2e398-cd91-48db-905e-ed6ae87d4e55,1145,,,"[77.9, 67.3]",3754041,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ashley Westwood,3583.0,Right Center Midfield,57,Aston Villa,59,"['44bfd570-3b65-4277-adc1-09e0519def3d', '644c5271-ffdb-4959-972c-e74c63caea23']",34,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:23:34.630,Carry,
,,,"[71.1, 26.5]",,,,,,,,,,,,2.651296,,,,,,,,,,,,,,,0dcf3a94-0bf9-416a-9206-93944700eaac,1148,,,"[73.2, 27.5]",3754041,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin Toner,75899.0,Left Center Back,57,Aston Villa,59,"['178b15ec-d827-41db-916a-66e154bc5a81', '309b9fff-1a16-46f9-9ce0-996596f8f53e', '317c866f-551f-4740-a164-c42d91dce30a']",38,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:23:38.501,Carry,True
,,,"[66.4, 57.6]",,,,,,,,,,,,1.771599,,,,,,,,,,,,,,,e415213e-a045-4da1-a4b8-3c9b5a3db849,1156,,,"[66.4, 58.2]",3754041,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leandro Bacuna,9533.0,Right Center Back,57,Aston Villa,59,"['748880fe-a232-48a0-8c5a-fbda4ffe2a21', 'b310465a-e684-48a0-b1fd-0f22c0ee28c3']",45,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:23:45.046,Carry,
,,,"[10.8, 18.5]",,,,,,,,,,,,1.720114,,,,,,,,,,,,,,,e1f440e9-8ff4-4edc-be20-d96aafa6f443,1162,,,"[11.9, 17.2]",3754041,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ignacio Monreal Eraso,3498.0,Left Back,57,Aston Villa,59,"['014c04bd-96c0-46f6-b124-3510d188f7ea', 'a4b23421-a058-4c58-8a52-088b53486013']",50,,,,,,,,,,,,,,,,,,,Arsenal,1,00:23:50.621,Carry,
,,,"[82.4, 47.8]",,,,,,,,,,,,0.130063,,,,,,,,,,,,,,,425cc68f-ea1d-4960-a1f0-2f1d75e10960,1182,,,"[81.3, 45.5]",3754041,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mesut Özil,3496.0,Center Attacking Midfield,60,Arsenal,1,"['59c5165f-5988-4066-b5b1-aaede6f75032', '730d083b-61c9-4966-a48c-b9e5f359db7a']",12,,,,,,,,,,,,,,,,,,,Arsenal,1,00:25:12.172,Carry,
,,,"[93.5, 29.6]",,,,,,,,,,,,2.228069,,,,,,,,,,,,,,,3ecd7d0a-af48-4f5b-8d6a-df784178102e,1192,,,"[88.8, 29.0]",3754041,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Francis Joseph Coquelin,3437.0,Left Defensive Midfield,60,Arsenal,1,"['1483bf3d-4789-4432-b9fb-af2892fc265e', '6d09a4cb-8ba8-4aca-b11c-38e9380bf67d', '849c6d90-41bd-4e9a-baf0-6eb3ffcc8d07']",23,,,,,,,,,,,,,,,,,,,Arsenal,1,00:25:23.244,Carry,True
,,,"[94.8, 43.5]",,,,,,,,,,,,1.74722,,,,,,,,,,,,,,,a79d004c-877e-4dd7-9649-7d7c086c50b1,1195,,,"[94.2, 44.5]",3754041,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jack Wilshere,3388.0,Right Wing,60,Arsenal,1,"['6028ad4d-af52-478b-9961-2b002993ff75', '6816a98c-70d1-4527-807d-4d4299650cdf', 'e1f2370f-2ff0-4464-991b-f60eadb71eb9']",26,,,,,,,,,,,,,,,,,,,Arsenal,1,00:25:26.555,Carry,True
,,,"[85.1, 35.4]",,,,,,,,,,,,0.53126,,,,,,,,,,,,,,,a013b163-1531-44eb-be1a-43899e17b49c,1199,,,"[86.7, 35.0]",3754041,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Santiago Cazorla González,11386.0,Right Defensive Midfield,60,Arsenal,1,"['09145136-db9a-46f9-b044-fa8ccc17fae4', 'c0d6bf09-b0d8-48df-ab51-17cc5ac27f99']",29,,,,,,,,,,,,,,,,,,,Arsenal,1,00:25:29.856,Carry,
,,,"[92.8, 18.5]",,,,,,,,,,,,1.375879,,,,,,,,,,,,,,,040d59ae-dfc5-4d74-be15-eaef7873d12b,1202,,,"[91.1, 21.9]",3754041,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mesut Özil,3496.0,Center Attacking Midfield,60,Arsenal,1,"['4d4e8b9e-6de4-4daf-a3e8-f727d9df1b7c', '9591d442-aefc-4c5e-a5d1-5f9a16be4c79']",31,,,,,,,,,,,,,,,,,,,Arsenal,1,00:25:31.369,Carry,
,,,"[115.4, 19.5]",,,,,,,,,,,,6.623195,,,,,,,,,,,,,,,14176e9b-f845-44c3-ae72-a8e2030b03aa,1206,,,"[117.1, 25.9]",3754041,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,60,Arsenal,1,"['0877fad8-6cf6-423f-8914-0994b1da9f72', '253eb6ed-8812-4e3c-b8a5-bf68289161fe', '7eee9a17-c89d-4f6e-89d5-e09fa5e05d04']",34,,,,,,,,,,,,,,,,,,,Arsenal,1,00:25:34.525,Carry,True
,,,"[94.2, 7.4]",,,,,,,,,,,,0.096195,,,,,,,,,,,,,,,4f07c364-d9df-4bf3-94c7-0aebe98e9926,1209,,,"[98.9, 12.8]",3754041,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Laurent Koscielny,3394.0,Left Center Back,60,Arsenal,1,"['13b06cec-0983-4e17-9110-65828fbaeb3b', 'db9dd55b-56f0-481c-b8d5-3fb3696059b8']",42,,,,,,,,,,,,,,,,,,,Arsenal,1,00:25:42.494,Carry,
,,,"[92.5, 28.3]",,,,,,,,,,,,0.707278,,,,,,,,,,,,,,,4788f9f1-afd3-4059-bff0-a703ea8c456b,1214,,,"[94.2, 28.3]",3754041,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Santiago Cazorla González,11386.0,Right Defensive Midfield,60,Arsenal,1,"['84f170a3-a17c-4640-8b15-0a8deaa7b699', 'a630ee1c-2b7d-49b1-b03f-c32f1ec96713', 'b49d1bf3-d5d7-4564-b9d8-68aa503dc970', 'fbceec65-4f2f-438b-b493-1c9ef5fffc3f']",44,,,,,,,,,,,,,,,,,,,Arsenal,1,00:25:44.478,Carry,True
,,,"[94.8, 28.6]",,,,,,,,,,,,0.751636,,,,,,,,,,,,,,,4f0caf5a-15b6-4526-b96d-6800d9522d27,1217,,,"[92.5, 28.3]",3754041,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Santiago Cazorla González,11386.0,Right Defensive Midfield,60,Arsenal,1,"['a630ee1c-2b7d-49b1-b03f-c32f1ec96713', 'b49d1bf3-d5d7-4564-b9d8-68aa503dc970', 'ca460005-69aa-43f0-9d48-dd734e893b03']",45,,,,,,,,,,,,,,,,,,,Arsenal,1,00:25:45.186,Carry,True
,,,"[86.4, 37.7]",,,,,,,,,,,,0.777386,,,,,,,,,,,,,,,dc07c129-2b2b-49a1-ae30-bc9b73cfb66f,1220,,,"[85.7, 34.0]",3754041,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Francis Joseph Coquelin,3437.0,Left Defensive Midfield,60,Arsenal,1,"['3bede91b-c1db-453c-b34a-7be67b21e5db', 'fe2b3513-3d46-4733-a6bc-b282e5319f9d']",46,,,,,,,,,,,,,,,,,,,Arsenal,1,00:25:46.627,Carry,
,,,"[73.3, 61.0]",,,,,,,,,,,,0.612984,,,,,,,,,,,,,,,0f79e12e-3d23-46b0-97f1-d678713e786d,1223,,,"[73.6, 57.6]",3754041,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Héctor Bellerín Moruno,3511.0,Right Back,60,Arsenal,1,"['5505503e-4928-49ec-884e-56295f3d66e4', '952ac860-c734-4a15-b430-bf8075499cb0', 'e927851c-8f7a-474f-87f7-ce3c5cab5e60']",48,,,,,,,,,,,,,,,,,,,Arsenal,1,00:25:48.686,Carry,True
,,,"[81.7, 54.9]",,,,,,,,,,,,0.132331,,,,,,,,,,,,,,,7fe6e5ce-f7f7-4432-bc2a-d1fd7099b5cc,1227,,,"[80.0, 55.3]",3754041,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Francis Joseph Coquelin,3437.0,Left Defensive Midfield,60,Arsenal,1,"['8e5a9f9a-d005-4c94-a875-e0e7848922ab', 'fde8ae04-852b-4952-9065-619d71b3d84b']",49,,,,,,,,,,,,,,,,,,,Arsenal,1,00:25:49.783,Carry,
,,,"[100.2, 70.1]",,,,,,,,,,,,4.927477,,,,,,,,,,,,,,,c886c97f-addf-4c5a-b72b-0d63936c44f7,1230,,,"[99.9, 65.7]",3754041,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jack Wilshere,3388.0,Right Wing,60,Arsenal,1,"['a67502d9-ec94-47d8-a87a-539c1d21ce5d', 'de1089db-88df-4629-8788-b2c29b12b55a']",51,,,,,,,,,,,,,,,,,,,Arsenal,1,00:25:51.753,Carry,
,,,"[82.0, 59.0]",,,,,,,,,,,,3.055663,,,,,,,,,,,,,,,564f0de4-0aa0-4c9a-a599-9c6c0f64247a,1233,,,"[84.4, 61.0]",3754041,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Santiago Cazorla González,11386.0,Right Defensive Midfield,60,Arsenal,1,"['1b94270f-e82b-44aa-9fcb-56a631755b8c', '56fe62a9-a042-4fc1-9af1-8fcce7fb6ff8', '819a80ab-83fe-400d-9615-2fd29eae7884']",57,,,,,,,,,,,,,,,,,,,Arsenal,1,00:25:57.717,Carry,True
,,,"[76.0, 16.1]",,,,,,,,,,,,1.518536,,,,,,,,,,,,,,,0ed570d4-d80e-4dd5-a8b4-98ddaf8b9a58,1237,,,"[77.0, 18.2]",3754041,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ignacio Monreal Eraso,3498.0,Left Back,60,Arsenal,1,"['13afe31c-88fd-463a-aff9-493a4b548e52', '5d6386d7-ac86-4dc6-b961-7368e061cb06']",2,,,,,,,,,,,,,,,,,,,Arsenal,1,00:26:02.515,Carry,
,,,"[90.8, 9.7]",,,,,,,,,,,,0.036486,,,,,,,,,,,,,,,3dbac984-d1de-408b-a699-877a79195e0f,1240,,,"[89.8, 8.7]",3754041,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,60,Arsenal,1,"['22c49ea5-aa3a-4d1d-932e-7bca3c5ded65', 'a8179d46-5bb2-48e0-89bc-9b39e980788a']",5,,,,,,,,,,,,,,,,,,,Arsenal,1,00:26:05.154,Carry,
,,,"[80.0, 8.0]",,,,,,,,,,,,0.52075,,,,,,,,,,,,,,,4ba9aae3-02df-4e33-8e01-1d847c9598f9,1243,,,"[80.0, 9.7]",3754041,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ignacio Monreal Eraso,3498.0,Left Back,60,Arsenal,1,"['35b99553-44f7-45ed-b92b-9f238e34d147', 'ca24d0e8-dc5b-4862-a52f-94a5f6c3e4c4']",5,,,,,,,,,,,,,,,,,,,Arsenal,1,00:26:05.983,Carry,
,,,"[74.6, 29.6]",,,,,,,,,,,,0.707144,,,,,,,,,,,,,,,943daffa-8a40-444e-8cfd-f9b008a34bc9,1246,,,"[80.0, 29.0]",3754041,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Santiago Cazorla González,11386.0,Right Defensive Midfield,60,Arsenal,1,"['01602fa2-cb97-461b-a912-e5b3457f9168', '0cc7138e-2b98-485c-aa22-faee3f0f1084']",7,,,,,,,,,,,,,,,,,,,Arsenal,1,00:26:07.719,Carry,
,,,"[91.1, 27.6]",,,,,,,,,,,,0.612771,,,,,,,,,,,,,,,b8495a7b-e055-4384-813a-6b23c7f3eb2a,1249,,,"[90.8, 27.6]",3754041,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mesut Özil,3496.0,Center Attacking Midfield,60,Arsenal,1,"['17d2a495-575e-4d23-8991-e6a17945655f', 'dfadbff7-63c1-4ddd-aba1-102fc60bff23', 'f7e6c85f-3d67-4da2-894c-b816f6584c7a']",9,,,,,,,,,,,,,,,,,,,Arsenal,1,00:26:09.131,Carry,True
,,,"[83.4, 41.1]",,,,,,,,,,,,0.237956,,,,,,,,,,,,,,,a843506b-7ed3-46f7-a811-7fcb4f08fdfb,1254,,,"[85.1, 38.7]",3754041,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Francis Joseph Coquelin,3437.0,Left Defensive Midfield,60,Arsenal,1,"['0f1f2ebf-50fd-48bd-8e72-5bdc13f1e2ab', 'adbd33cf-2934-4b72-966e-22467b617826', 'b368c22f-eec5-4119-bfd4-b435758e4797']",10,,,,,,,,,,,,,,,,,,,Arsenal,1,00:26:10.473,Carry,True
,,,"[77.0, 48.5]",,,,,,,,,,,,0.863772,,,,,,,,,,,,,,,7f6accc7-de38-4125-a4d2-022ff8c57e3d,1261,,,"[83.4, 46.8]",3754041,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Francis Joseph Coquelin,3437.0,Left Defensive Midfield,60,Arsenal,1,"['609066ec-8d94-478a-a7c9-e84014268be0', 'cea687e8-2d88-4841-ae71-aa5f2dfd0073']",13,,,,,,,,,,,,,,,,,,,Arsenal,1,00:26:13.533,Carry,
,,,"[93.8, 40.1]",,,,,,,,,,,,0.090449,,,,,,,,,,,,,,,26c28ce9-60da-49ce-9424-fa71cd1ed091,1267,,,"[95.2, 42.8]",3754041,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Olivier Giroud,3604.0,Center Forward,60,Arsenal,1,"['6ea8a87a-5f3a-4331-a835-cb55d21d5a5b', 'a80a6fe0-9dca-439c-aaa3-0be8da28a2df', 'e424c509-70f9-47ea-93dc-9b1e79831760']",17,,,,,,,,,,,,,,,,,,,Arsenal,1,00:26:17.194,Carry,True
,,,"[98.9, 51.6]",,,,,,,,,,,,0.667911,,,,,,,,,,,,,,,0763ec33-5335-4a3c-8bf8-476e5bd7d3c3,1270,,,"[97.2, 50.5]",3754041,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jack Wilshere,3388.0,Right Wing,60,Arsenal,1,"['8d213f00-3d6c-4b6f-8231-f724dfcb7900', 'c32d4af4-7193-4823-b12c-8416c247a427']",18,,,,,,,,,,,,,,,,,,,Arsenal,1,00:26:18.538,Carry,
,,,"[37.7, 9.0]",,,,,,,,,,,,4.21314,,,,,,,,,,,,,,,3006cecd-3b51-43fe-babc-f69950356ee8,1274,,,"[19.9, 14.4]",3754041,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Idrissa Gana Gueye,3436.0,Left Center Midfield,61,Aston Villa,59,"['1ee57601-cdcc-4ed5-86b8-c38f36ecb2a5', '640c5f93-0464-41eb-ab42-d3a1ac5ddb9b', 'da918766-cd29-431d-b313-98ce794c6662']",23,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:26:23.656,Carry,True
,,,"[54.3, 72.4]",,,,,,,,,,,,0.649027,,,,,,,,,,,,,,,dd36fbfd-4cba-42f4-ae15-862f4c84fbd1,1284,,,"[55.3, 74.8]",3754041,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordan Lyden,20951.0,Right Wing Back,62,Aston Villa,59,"['6af2d9d5-eac1-48a5-b363-70c0f17b358d', 'be6159a8-b82f-42a8-876e-4be72a02d103']",48,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:26:48.208,Carry,
,,,"[40.4, 68.0]",,,,,,,,,,,,1.849966,,,,,,,,,,,,,,,9c675786-b968-48af-81a6-acfc46569348,1287,,,"[37.1, 64.0]",3754041,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Leandro Bacuna,9533.0,Right Center Back,62,Aston Villa,59,"['a2ada489-45c3-4aa6-ae99-110a9eddd9c3', 'a3557541-12bf-44c1-a955-6429e2375958']",50,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:26:50.501,Carry,
,,,"[30.7, 48.4]",,,,,,,,,,,,1.903629,,,,,,,,,,,,,,,e417554f-c197-40dd-8f61-233b36d5aac2,1290,,,"[32.3, 45.4]",3754041,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joleon Lescott,20285.0,Center Back,62,Aston Villa,59,"['55101455-bd81-4321-b0e3-9950edfec146', '9d1e3af1-ce35-4514-96af-305a9d9b3921']",53,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:26:53.916,Carry,
,,,"[44.1, 53.8]",,,,,,,,,,,,1.676104,,,,,,,,,,,,,,,67570c69-cf66-4fc6-82c6-73afa9746c1a,1293,,,"[43.8, 53.8]",3754041,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ashley Westwood,3583.0,Right Center Midfield,62,Aston Villa,59,"['d820b676-62b4-4521-ab6f-ccb645ffba31', 'de97a005-cfeb-4548-ad02-3611cb63b74a']",56,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:26:56.945,Carry,
,,,"[19.2, 57.6]",,,,,,,,,,,,0.180303,,,,,,,,,,,,,,,4389acba-5ceb-428f-b3e2-869533712d7f,1304,,,"[17.8, 57.2]",3754041,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ashley Westwood,3583.0,Right Center Midfield,64,Aston Villa,59,"['882b6a30-3b36-45cf-a0f8-8580b4a6474f', 'b9372590-c3c4-4ae7-bda7-8e1eb5ca580e']",44,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:27:44.727,Carry,
